cd_sector,x65,rest,prop_65plussers
41082F19-,1,NA,NA
41082G002,45,200,18.367346938775512
41082G091,8,39,17.02127659574468
41082H001,174,725,19.35483870967742
41082H01-,136,528,20.481927710843372
41082H022,13,113,10.317460317460316
41082H099,20,56,26.31578947368421
41082H17-,6,9,40
41082ZZZZ,0,8,0
42003A001,201,797,20.140280561122246
42003A011,297,862,25.625539257981018
42003A022,388,1832,17.47747747747748
42003A033,102,506,16.776315789473685
42003A042,332,964,25.617283950617285
42003A08-,117,1027,10.227272727272728
42003A09-,20,45,30.76923076923077
42003A10-,117,363,24.375
42003A112,45,139,24.456521739130434
42003A163,8,24,25
42003A191,11,40,21.568627450980394
42003A29-,51,173,22.767857142857142
42003B00-,199,1050,15.932746196957567
42003B09-,62,191,24.50592885375494
42003B10-,165,404,28.998242530755714
42003C001,322,1028,23.85185185185185
42003C022,125,501,19.968051118210862
42003C033,100,318,23.923444976076556
42003C044,175,683,20.396270396270396
42003C081,44,158,21.782178217821784
42003C091,57,176,24.463519313304722
42003C092,0,4,0
42003C10-,111,213,34.25925925925926
42003C112,51,262,16.293929712460063
42003C162,55,120,31.428571428571427
42003C21-,36,139,20.57142857142857
42003ZZZZ,0,12,0
42004A001,267,384,41.013824884792626
42004A012,128,523,19.662058371735792
42004A021,128,455,21.955403087478558
42004A033,188,945,16.593115622241836
42004A042,211,474,30.802919708029197
42004A080,332,1075,23.596304193319117
42004A0AA,80,198,28.776978417266186
42004A0PA,64,218,22.69503546099291
42004A11-,157,618,20.258064516129032
42004A12-,75,271,21.67630057803468
42004A132,95,503,15.88628762541806
42004A19-,53,135,28.191489361702125
42004A1AB,107,304,26.034063260340634
42004A1MB,5,10,33.33333333333333
42004A1PB,8,63,11.267605633802818
42004A20-,162,732,18.120805369127517
42004A212,105,282,27.131782945736433
42004A2PN,210,735,22.22222222222222
42004A30-,253,1227,17.094594594594597
42004A312,175,812,17.73049645390071
42004A393,112,445,20.107719928186714
42004A41-,254,1106,18.676470588235293
42004ZZZZ,0,5,0
42006A001,173,374,31.62705667276051
42006A011,245,602,28.92561983471074
42006A02-,462,918,33.47826086956522
42006A032,400,628,38.91050583657588
42006A042,287,732,28.164867517173697
42006A109,372,1158,24.313725490196077
42006A191,4,14,22.22222222222222
42006A20-,178,878,16.856060606060606
42006A212,214,730,22.66949152542373
42006A220,271,371,42.21183800623053
42006A290,47,202,18.87550200803213
42006A2AJ,31,194,13.777777777777779
42006B00-,262,1062,19.788519637462233
42006B011,204,909,18.328840970350406
42006B022,55,294,15.759312320916905
42006B09-,24,80,23.076923076923077
42006C001,229,1116,17.026022304832715
42006C01-,138,770,15.198237885462554
42006C02-,446,1323,25.2119841718485
42006C032,208,660,23.963133640552993
42006C042,306,1660,15.564598168870802
42006C091,54,269,16.718266253869967
42006C100,437,1968,18.170478170478173
42006C11-,126,340,27.038626609442062
42006C18-,34,217,13.545816733067728
42006C19-,10,21,32.25806451612903
42006C20-,244,1089,18.30457614403601
42006C27-,124,497,19.96779388083736
42006C2AJ,229,405,36.1198738170347
42006D001,141,334,29.68421052631579
42006D02-,244,1497,14.01493394600804
42006D032,261,1581,14.169381107491857
42006D042,242,542,30.86734693877551
42006D052,49,134,26.775956284153008
42006D091,48,218,18.045112781954884
42006D10-,15,110,12
42006D1AA,111,332,25.056433408577877
42006D1PA,45,105,30
42006D211,178,695,20.389461626575027
42006D222,60,273,18.01801801801802
42006E001,158,819,16.17195496417605
42006E021,397,1616,19.72180824639841
42006E032,102,304,25.12315270935961
42006E042,158,615,20.439844760672703
42006E072,30,231,11.494252873563218
42006E08-,95,421,18.410852713178294
42006E102,20,59,25.31645569620253
42006E191,13,79,14.130434782608695
42006E201,60,362,14.218009478672986
42006E303,158,715,18.098510882016036
42006F001,226,824,21.523809523809522
42006F011,135,722,15.752625437572929
42006F022,37,206,15.22633744855967
42006F032,147,469,23.863636363636363
42006F08-,123,559,18.035190615835777
42006F09-,99,465,17.5531914893617
42006F11-,15,74,16.853932584269664
42006G00-,41,168,19.617224880382775
42006G09-,92,243,27.46268656716418
42006H00-,191,780,19.670442842430482
42006H07-,37,198,15.74468085106383
42006H08-,120,654,15.503875968992247
42006H09-,91,373,19.612068965517242
42006ZZZZ,0,4,0
42008A001,400,1255,24.169184290030213
42008A011,182,899,16.836262719703978
42008A02-,469,1796,20.706401766004415
42008A032,118,855,12.127440904419322
42008A043,273,1668,14.064914992272023
42008A052,121,668,15.335868187579212
42008A072,5,64,7.246376811594203
42008A08-,262,123,68.05194805194805
42008A091,135,417,24.456521739130434
42008A10-,132,483,21.463414634146343
42008A11-,43,209,17.063492063492063
42008A12-,124,465,21.052631578947366
42008A19-,215,819,20.79303675048356
42008A202,113,432,20.733944954128443
42008A28-,45,137,24.725274725274726
42008A291,39,148,20.855614973262032
42008A303,161,818,16.44535240040858
42008A314,159,752,17.45334796926454
42008A325,109,624,14.870395634379264
42008A40-,309,1346,18.670694864048336
42008A501,207,1409,12.80940594059406
42008A512,403,903,30.857580398162327
42008B001,281,979,22.301587301587304
42008B012,273,1114,19.682768565248736
42008B023,55,243,18.456375838926174
42008B062,4,38,9.523809523809524
42008B091,79,210,27.33564013840831
42008B101,144,701,17.041420118343193
42008B112,112,342,24.669603524229075
42008B19-,18,60,23.076923076923077
42008ZZZZ,0,13,0
42010A001,299,780,27.710843373493976
42010A01-,124,582,17.56373937677054
42010A02-,126,384,24.705882352941178
42010A03-,128,520,19.753086419753085
42010A042,190,650,22.61904761904762
42010A053,187,598,23.821656050955415
42010A082,224,816,21.53846153846154
42010A0MA,25,63,28.40909090909091
42010A0PA,151,517,22.604790419161677
42010A19-,49,171,22.272727272727273
42010B001,462,1832,20.13949433304272
42010B012,23,131,14.935064935064934
42010B023,123,305,28.738317757009348
42010B034,53,209,20.229007633587788
42010B08-,219,640,25.49476135040745
42010B09-,3,3,50
42010B199,201,645,23.75886524822695
42010B21-,67,224,23.02405498281787
42010B22-,59,217,21.3768115942029
42010B23-,49,161,23.333333333333332
42010B24-,31,129,19.375
42010ZZZZ,0,1,0
42011A001,419,1241,25.24096385542169
42011A011,99,555,15.137614678899084
42011A021,438,1014,30.165289256198346
42011A030,184,805,18.6046511627907
42011A042,97,499,16.2751677852349
42011A052,133,234,36.23978201634878
42011A091,105,286,26.854219948849106
42011A10-,294,1620,15.360501567398119
42011A112,175,1102,13.70399373531715
42011A19-,222,1199,15.622800844475721
42011A20-,285,982,22.494080505130228
42011A212,103,921,10.05859375
42011A223,156,462,25.24271844660194
42011A291,173,477,26.615384615384613
42011A312,55,345,13.750000000000002
42011B00-,274,1342,16.955445544554458
42011B01-,144,329,30.443974630021142
42011B09-,140,497,21.978021978021978
42011C001,196,1033,15.947925142392188
42011C012,41,177,18.807339449541285
42011C08-,168,520,24.418604651162788
42011C09-,10,7,58.82352941176471
42011ZZZZ,0,2,0
42023A001,229,707,24.465811965811966
42023A01-,68,377,15.280898876404494
42023A022,222,766,22.469635627530366
42023A032,80,452,15.037593984962406
42023A063,118,628,15.81769436997319
42023A081,30,52,36.58536585365854
42023A091,54,239,18.43003412969283
42023A0PN,22,123,15.172413793103448
42023A100,171,604,22.064516129032256
42023A18-,67,221,23.26388888888889
42023A200,148,751,16.46273637374861
42023A21-,31,160,16.230366492146597
42023A290,210,960,17.94871794871795
42023A39-,46,305,13.105413105413104
42023A41-,774,2296,25.21172638436482
42023ZZZZ,0,1,0
42025A001,86,224,27.741935483870968
42025A011,175,680,20.46783625730994
42025A022,867,2057,29.651162790697676
42025A041,179,879,16.918714555765597
42025A050,130,464,21.885521885521886
42025A082,10,29,25.64102564102564
42025A091,23,72,24.210526315789473
42025A100,269,1380,16.312916919345056
42025A190,77,299,20.47872340425532
42025A201,215,1086,16.52574942352037
42025A21-,118,687,14.658385093167702
42025A222,134,550,19.5906432748538
42025A232,98,520,15.857605177993527
42025A273,9,25,26.47058823529412
42025A281,68,141,32.535885167464116
42025A29-,2,20,9.090909090909092
42025A30-,329,1208,21.405335068314898
42025A399,25,61,29.069767441860467
42025A40-,109,513,17.524115755627008
42025A51-,115,446,20.499108734402853
42025A601,99,600,14.163090128755366
42025A612,209,855,19.642857142857142
42025A672,12,66,15.384615384615385
42025A6MA,17,6,73.91304347826086
42025A6PA,15,31,32.608695652173914
42025A712,182,863,17.416267942583733
42025A72-,143,447,24.23728813559322
42025A733,171,1039,14.132231404958679
42025A742,42,265,13.680781758957655
42025A75-,90,482,15.734265734265735
42025A799,84,322,20.689655172413794
42025A80-,246,1074,18.636363636363637
42025A812,120,501,19.32367149758454
42025A821,35,173,16.826923076923077
42025B00-,252,699,26.498422712933756
42025B01-,46,177,20.62780269058296
42025B022,84,254,24.85207100591716
42025B083,108,333,24.489795918367346
42025B0AA,68,192,26.153846153846157
42025B0PA,90,413,17.892644135188867
42025C00-,46,236,16.312056737588655
42025C09-,107,518,17.119999999999997
42025ZZZZ,0,15,0
42026A00-,325,1352,19.379844961240313
42026A010,259,727,26.267748478701826
42026A07-,18,55,24.65753424657534
42026A080,26,30,46.42857142857143
42026A19-,305,1308,18.908865468071916
42026B00-,376,1588,19.144602851323828
42026B01-,82,281,22.58953168044077
42026B09-,174,708,19.727891156462583
42026B19-,70,287,19.607843137254903
42026C001,114,579,16.450216450216452
42026C012,259,936,21.673640167364017
42026C023,69,464,12.94559099437148
42026C081,70,198,26.119402985074625
42026C082,27,78,25.71428571428571
42026C090,11,38,22.448979591836736
42026C100,96,392,19.672131147540984
42026C190,94,291,24.415584415584416
42026ZZZZ,1,2,33.33333333333333
42028A001,294,1163,20.178448867536034
42028A01-,236,989,19.26530612244898
42028A021,431,1668,20.53358742258218
42028A031,336,1159,22.47491638795987
42028A041,440,1404,23.861171366594363
42028A051,89,455,16.360294117647058
42028A072,10,89,10.1010101010101
42028A090,62,208,22.962962962962962
42028A0AA,152,1376,9.947643979057592
42028A0PA,343,1603,17.62589928057554
42028A10-,78,615,11.255411255411255
42028A11-,162,600,21.25984251968504
42028A1PN,2,5,28.57142857142857
42028A1PP,188,762,19.789473684210527
42028A202,161,650,19.852034525277436
42028A212,164,500,24.69879518072289
42028A222,104,766,11.954022988505747
42028A2PN,138,741,15.699658703071673
42028A302,167,750,18.21155943293348
42028A312,281,672,29.485834207764956
42028A412,155,805,16.145833333333336
42028A432,178,172,50.857142857142854
42028ZZZZ,0,10,0
43002A001,519,1392,27.1585557299843
43002A01-,137,616,18.193891102257638
43002A020,186,869,17.6303317535545
43002A032,269,853,23.97504456327986
43002A080,133,607,17.972972972972972
43002A09-,119,437,21.402877697841728
43002B000,375,1357,21.651270207852193
43002B090,217,796,21.42152023692004
43002C000,439,1323,24.914869466515324
43002C090,237,838,22.046511627906977
43002C11-,20,50,28.57142857142857
43002C20-,59,260,18.495297805642632
43002C29-,21,85,19.81132075471698
43002D00-,300,1038,22.421524663677133
43002D082,66,224,22.758620689655174
43002D091,92,409,18.36327345309381
43002D11-,6,17,26.08695652173913
43002ZZZZ,0,3,0
43005A00-,377,723,34.27272727272727
43005A01-,435,1818,19.307589880159785
43005A022,338,1576,17.659352142110762
43005A03-,676,2836,19.248291571753988
43005A041,575,1256,31.403604587657018
43005A050,697,1852,27.344056492742254
43005A072,39,173,18.39622641509434
43005A081,141,525,21.17117117117117
43005A091,86,320,21.182266009852217
43005A101,125,644,16.25487646293888
43005A172,6,22,21.428571428571427
43005A18-,3,37,7.5
43005A19-,6,27,18.181818181818183
43005A282,14,40,25.925925925925924
43005A292,52,161,24.413145539906104
43005A303,482,1754,21.556350626118068
43005A31-,122,307,28.438228438228435
43005A32-,66,184,26.400000000000002
43005A374,4,21,16
43005A401,538,1928,21.81670721816707
43005A412,153,406,27.370304114490164
43005ZZZZ,0,4,0
43007A001,295,1020,22.433460076045627
43007A012,82,162,33.60655737704918
43007A09-,136,643,17.458279845956355
43007A10-,95,326,22.565320665083135
43007B00-,335,1039,24.38136826783115
43007B022,257,702,26.798748696558917
43007B091,223,951,18.99488926746167
43007B113,49,192,20.33195020746888
43007ZZZZ,0,1,0
43010A001,575,1421,28.80761523046092
43010A01-,260,493,34.528552456839314
43010A021,341,1244,21.514195583596216
43010A03-,158,775,16.934619506966776
43010A053,342,1071,24.203821656050955
43010A073,2,48,4
43010A08-,136,463,22.70450751252087
43010A091,133,425,23.835125448028673
43010A092,99,304,24.56575682382134
43010A101,215,947,18.502581755593802
43010A112,130,513,20.21772939346812
43010A19-,187,713,20.77777777777778
43010A201,108,473,18.588640275387263
43010A212,46,131,25.98870056497175
43010A29-,52,170,23.423423423423422
43010A30-,25,81,23.58490566037736
43010A39-,23,78,22.772277227722775
43010A402,231,706,24.653148345784416
43010A413,170,537,24.045261669024047
43010A422,89,354,20.090293453724605
43010A430,405,1285,23.964497041420117
43010A444,189,739,20.36637931034483
43010B00-,68,243,21.864951768488748
43010B09-,91,220,29.260450160771708
43010B11-,1,29,3.3333333333333335
43010C00-,154,736,17.303370786516854
43010C011,128,650,16.452442159383033
43010C022,43,237,15.357142857142858
43010C03-,51,197,20.56451612903226
43010C040,133,669,16.58354114713217
43010C052,79,251,23.939393939393938
43010C073,13,82,13.684210526315791
43010C081,207,845,19.676806083650188
43010C090,1,23,4.166666666666666
43010C10-,151,697,17.806603773584907
43010C114,67,280,19.30835734870317
43010C191,173,696,19.90794016110472
43010ZZZZ,0,12,0
43014A00-,376,1093,25.59564329475834
43014A08-,58,168,25.663716814159294
43014A09-,247,828,22.97674418604651
43014A19-,23,49,31.944444444444443
43014B00-,69,321,17.692307692307693
43014B09-,29,114,20.27972027972028
43014B19-,28,140,16.666666666666664
43014C002,25,55,31.25
43014C091,59,179,24.789915966386555
43014C10-,154,723,17.559863169897376
43014D00-,85,309,21.573604060913706
43014D09-,20,60,25
43014E000,207,698,22.87292817679558
43014E090,146,591,19.810040705563093
43014E11-,25,36,40.98360655737705
43014ZZZZ,0,4,0
43018A001,233,549,29.795396419437342
43018A012,344,1580,17.87941787941788
43018A020,181,1036,14.872637633525063
43018A033,101,573,14.985163204747776
43018A044,537,1570,25.486473659231134
43018A052,76,397,16.0676532769556
43018A073,2,25,7.4074074074074066
43018A081,82,248,24.848484848484848
43018A101,108,676,13.77551020408163
43018A111,76,166,31.40495867768595
43018A12-,176,951,15.616681455190772
43018A13-,311,821,27.473498233215548
43018A142,398,1419,21.90423775454045
43018A19-,7,53,11.666666666666666
43018A219,72,223,24.40677966101695
43018A312,23,101,18.548387096774192
43018ZZZZ,0,9,0
44001A001,915,1465,38.445378151260506
44001A01-,560,2686,17.25200246457178
44001A022,372,1082,25.584594222833562
44001A03-,315,1020,23.595505617977526
44001A04-,158,512,23.582089552238806
44001A052,141,360,28.143712574850298
44001A07-,12,64,15.789473684210526
44001A081,43,148,22.5130890052356
44001A091,52,242,17.687074829931973
44001A10-,202,1173,14.690909090909091
44001A11-,48,277,14.76923076923077
44001A18-,43,225,16.044776119402986
44001A19-,31,52,37.34939759036144
44001A212,181,877,17.107750472589792
44001A282,158,677,18.922155688622755
44001A291,83,301,21.614583333333336
44001A30-,165,594,21.73913043478261
44001A39-,40,134,22.988505747126435
44001B000,235,1085,17.803030303030305
44001B01-,36,256,12.32876712328767
44001B080,50,343,12.72264631043257
44001B09-,50,185,21.27659574468085
44001C000,327,1408,18.847262247838618
44001C090,226,868,20.6581352833638
44001D00-,75,205,26.785714285714285
44001D09-,45,220,16.9811320754717
44001ZZZZ,0,9,0
44011A000,827,1615,33.86568386568386
44011A01-,213,773,21.602434077079106
44011A02-,544,1028,34.605597964376585
44011A03-,157,591,20.989304812834224
44011A04-,107,431,19.888475836431226
44011A07-,224,384,36.84210526315789
44011A08-,3,5,37.5
44011A091,73,202,26.545454545454543
44011B000,303,1519,16.630076838638857
44011B012,128,582,18.028169014084508
44011B022,56,192,22.58064516129032
44011B033,333,1198,21.750489875898104
44011B081,1,25,3.8461538461538463
44011B091,60,275,17.91044776119403
44011B11-,90,248,26.627218934911244
44011C000,467,1462,24.209434940383616
44011C01-,546,2678,16.93548387096774
44011C02-,335,1047,24.240231548480462
44011C030,282,1212,18.87550200803213
44011C05-,26,136,16.049382716049383
44011C07-,52,219,19.18819188191882
44011C083,0,6,0
44011C0AA,58,311,15.718157181571815
44011C0PA,120,1247,8.778346744696416
44011C172,6,22,21.428571428571427
44011D00-,56,212,20.8955223880597
44011D09-,97,549,15.015479876160992
44011E00-,24,212,10.16949152542373
44011E012,68,466,12.734082397003746
44011E091,31,202,13.304721030042918
44011F00-,54,218,19.852941176470587
44011F099,67,284,19.08831908831909
44011G00-,84,474,15.053763440860216
44011G09-,99,342,22.448979591836736
44011H00-,147,487,23.186119873817034
44011H012,53,266,16.614420062695924
44011H091,127,371,25.502008032128515
44011J000,42,298,12.352941176470589
44011J09-,95,394,19.427402862985684
44011K000,158,611,20.54616384915475
44011K012,79,302,20.73490813648294
44011K08-,11,32,25.581395348837212
44011K091,32,71,31.06796116504854
44011K100,74,382,16.228070175438596
44011K172,10,68,12.82051282051282
44011K183,49,117,29.518072289156628
44011K191,26,122,17.56756756756757
44011L000,189,666,22.105263157894736
44011L08-,2,3,40
44011L090,68,152,30.909090909090907
44011ZZZZ,0,19,0
44012A00-,132,268,33
44012A011,1028,3111,24.836917129741483
44012A022,183,336,35.26011560693642
44012A033,217,948,18.626609442060087
44012A042,400,1803,18.157058556513846
44012A091,130,380,25.49019607843137
44012A0AA,50,206,19.53125
44012A0PA,9,26,25.71428571428571
44012B00-,130,455,22.22222222222222
44012B01-,41,158,20.603015075376884
44012B022,93,223,29.430379746835445
44012B081,98,407,19.405940594059405
44012B09-,5,16,23.809523809523807
44012B10-,27,104,20.610687022900763
44012B28-,1,5,16.666666666666664
44013A00-,133,537,19.850746268656717
44013A011,252,900,21.875
44013A022,151,360,29.549902152641877
44013A033,293,603,32.700892857142854
44013A042,154,639,19.419924337957127
44013A08-,180,664,21.32701421800948
44013A09-,40,121,24.84472049689441
44013A10-,132,487,21.32471728594507
44013A1MA,18,52,25.71428571428571
44013A1PA,175,529,24.857954545454543
44013A201,160,904,15.037593984962406
44013A212,614,1894,24.481658692185007
44013B000,638,1873,25.40820390282756
44013B01-,62,270,18.67469879518072
44013B020,141,627,18.359375
44013B031,404,1270,24.133811230585426
44013B042,177,528,25.106382978723403
44013B053,109,498,17.957166392092258
44013B091,101,358,22.004357298474943
44013B0PN,21,103,16.93548387096774
44013B112,49,199,19.758064516129032
44013B191,63,308,16.9811320754717
44013B20-,31,146,17.51412429378531
44013B312,129,449,22.318339100346023
44013B392,52,82,38.80597014925373
44013ZZZZ,0,3,0
44019A00-,810,2208,26.838966202783297
44019A010,509,1520,25.086249383932973
44019A023,563,997,36.08974358974359
44019A034,300,1126,21.037868162692845
44019A082,68,273,19.941348973607038
44019A091,238,1315,15.325177076625884
44019A10-,55,513,9.683098591549296
44019A190,165,781,17.441860465116278
44019A20-,164,878,15.738963531669867
44019A29-,226,1487,13.193228254524225
44019A300,193,805,19.338677354709418
44019A390,68,243,21.864951768488748
44019A40-,129,1001,11.415929203539823
44019A490,118,599,16.457461645746164
44019A51-,66,233,22.073578595317723
44019B001,910,3173,22.287533676218466
44019B01-,52,245,17.50841750841751
44019B02-,21,178,10.552763819095476
44019B032,82,485,14.462081128747794
44019B042,184,836,18.03921568627451
44019B091,310,1154,21.174863387978142
44019C001,563,1146,32.94324166179052
44019C010,157,573,21.506849315068493
44019C020,313,1200,20.687376074025117
44019C032,357,1179,23.2421875
44019C043,216,838,20.49335863377609
44019C08-,16,64,20
44019C090,219,995,18.039538714991764
44019C101,134,962,12.226277372262775
44019C172,1,1,50
44019C200,120,697,14.687882496940025
44019C222,156,506,23.564954682779458
44019C291,19,71,21.11111111111111
44019ZZZZ,0,7,0
44020A00-,443,1210,26.799758015728976
44020A012,81,252,24.324324324324326
44020A023,140,357,28.169014084507044
44020A08-,1,30,3.225806451612903
44020A091,107,292,26.81704260651629
44020B000,205,919,18.23843416370107
44020B081,5,14,26.31578947368421
44020B090,49,137,26.344086021505376
44020B11-,50,211,19.157088122605366
44020C00-,130,491,20.933977455716587
44020C09-,118,284,29.35323383084577
44020D00-,60,219,21.50537634408602
44020D01-,31,142,17.91907514450867
44020D09-,16,70,18.6046511627907
44020D19-,5,55,8.333333333333332
44020E00-,130,554,19.005847953216374
44020E012,109,559,16.317365269461078
44020E091,79,318,19.899244332493705
44020E0PP,1,1,50
44020E18-,23,107,17.692307692307693
44020E19-,59,344,14.640198511166252
44020F00-,245,937,20.727580372250422
44020F010,124,587,17.440225035161745
44020F091,36,113,24.161073825503358
44020F10-,281,1227,18.633952254641912
44020F112,127,291,30.38277511961722
44020F122,76,441,14.70019342359768
44020F171,20,94,17.543859649122805
44021A00-,97,523,15.645161290322582
44021A01-,450,2406,15.756302521008402
44021A02-,283,1003,22.006220839813377
44021A03-,155,751,17.108167770419428
44021A040,905,1437,38.64218616567037
44021A05-,580,2609,18.18751959862026
44021A10-,342,2382,12.555066079295155
44021A13-,289,2973,8.859595340282036
44021A20-,267,2018,11.684901531728666
44021A21-,112,505,18.152350081037277
44021A221,253,1847,12.047619047619047
44021A23-,497,1629,23.377234242709314
44021A24-,514,2358,17.89693593314763
44021A31-,209,1196,14.875444839857652
44021A321,266,1935,12.085415720127216
44021A33-,418,2517,14.241908006814311
44021A342,215,561,27.706185567010312
44021A35-,611,4196,12.71063033076763
44021A40-,426,2345,15.37351136773728
44021A410,295,876,25.19214346712212
44021A42-,573,1623,26.09289617486339
44021A45-,392,672,36.84210526315789
44021A46-,9,34,20.930232558139537
44021A492,33,676,4.65444287729196
44021A50-,498,4071,10.899540380827315
44021A51-,122,1124,9.791332263242374
44021A521,718,4485,13.799730924466655
44021A531,362,3573,9.199491740787803
44021A542,217,2588,7.736185383244207
44021A60-,205,1262,13.974096796182685
44021A62-,272,2609,9.441166261714683
44021A63-,382,4217,8.306153511632964
44021A64-,120,1477,7.514088916718848
44021A711,349,2489,12.29739252995067
44021A722,667,1906,25.92304702681695
44021A731,452,2790,13.942011104256633
44021A742,195,1353,12.5968992248062
44021A801,283,4080,6.486362594545038
44021A812,155,1052,12.84175642087821
44021A873,210,706,22.925764192139738
44021B12-,30,154,16.304347826086957
44021B301,437,2214,16.484345529988683
44021B312,113,603,15.782122905027931
44021B321,331,1687,16.402378592666008
44021B331,191,807,19.138276553106213
44021B342,0,8,0
44021B354,258,1184,17.891816920943135
44021B411,175,1243,12.341325811001411
44021B422,4,108,3.571428571428571
44021B433,290,2221,11.549183592194346
44021B443,687,2477,21.713021491782552
44021B452,27,235,10.305343511450381
44021B472,17,60,22.07792207792208
44021C710,78,869,8.236536430834214
44021C72-,114,1062,9.693877551020408
44021C800,202,2504,7.464892830746489
44021C811,247,1224,16.7912984364378
44021C832,2,NA,NA
44021C870,0,9,0
44021D001,711,2347,23.250490516677566
44021D012,151,1186,11.293941660433807
44021D023,539,1584,25.38860103626943
44021D032,130,618,17.379679144385026
44021D084,38,468,7.5098814229249005
44021D091,28,91,23.52941176470588
44021D10-,642,3015,17.555373256767844
44021D181,113,703,13.848039215686276
44021D190,141,960,12.806539509536785
44021D212,79,279,22.067039106145252
44021D41-,84,435,16.184971098265898
44021D471,1,NA,NA
44021D50-,109,784,12.206047032474803
44021D58-,4,24,14.285714285714285
44021D59-,2,1,66.66666666666666
44021D60-,164,1075,13.236481033091202
44021D610,5,1,83.33333333333334
44021D670,1,1,50
44021D69-,42,188,18.26086956521739
44021E00-,349,2459,12.428774928774928
44021E01-,406,2395,14.49482327740093
44021E021,362,2936,10.976349302607641
44021E031,790,4491,14.959288013633781
44021E042,588,4795,10.92327698309493
44021E052,522,1065,32.89224952741021
44021E10-,556,1683,24.832514515408665
44021E19-,17,95,15.178571428571427
44021E201,170,830,17
44021E222,229,1237,15.620736698499318
44021E283,11,21,34.375
44021E29-,102,884,10.344827586206897
44021E31-,201,591,25.37878787878788
44021E32-,234,2612,8.222066057624737
44021E331,220,1464,13.064133016627078
44021F001,539,2974,15.343011670936521
44021F01-,770,2720,22.063037249283667
44021F072,56,541,9.380234505862646
44021F091,43,170,20.187793427230048
44021F110,815,3025,21.223958333333336
44021F121,596,3336,15.15768056968464
44021F132,91,287,24.074074074074073
44021F172,6,8,42.857142857142854
44021G00-,575,4718,10.863404496504819
44021G01-,169,1172,12.602535421327369
44021G022,80,246,24.539877300613497
44021G031,164,1172,12.275449101796406
44021G042,220,912,19.434628975265017
44021G101,439,3372,11.519286276567831
44021G112,235,1024,18.665607625099284
44021G123,17,126,11.888111888111888
44021G200,275,1444,15.997673065735892
44021H001,514,2102,19.648318042813457
44021H01-,83,428,16.2426614481409
44021H020,50,327,13.262599469496022
44021H042,199,1044,16.00965406275141
44021H053,466,585,44.33872502378687
44021H091,62,227,21.453287197231834
44021H111,35,200,14.893617021276595
44021H171,16,141,10.191082802547772
44021H196,4,10,28.57142857142857
44021H210,80,220,26.666666666666668
44021H220,33,55,37.5
44021H310,26,138,15.853658536585366
44021H325,70,158,30.701754385964914
44021H394,30,87,25.64102564102564
44021J00-,442,1297,25.416906267970095
44021J010,238,832,22.242990654205606
44021J022,123,244,33.5149863760218
44021J081,8,38,17.391304347826086
44021J091,5,34,12.82051282051282
44021J100,314,692,31.21272365805169
44021J11-,265,872,23.30694810905893
44021J172,5,89,5.319148936170213
44021J200,85,364,18.93095768374165
44021J280,57,176,24.463519313304722
44021J290,35,75,31.818181818181817
44021K001,110,459,19.332161687170473
44021K011,161,552,22.58064516129032
44021K022,66,248,21.019108280254777
44021K10-,221,328,40.255009107468126
44021K11-,52,153,25.365853658536587
44021K12-,31,143,17.81609195402299
44021K132,238,562,29.75
44021K143,162,460,26.04501607717042
44021K171,22,26,45.83333333333333
44021K180,6,56,9.67741935483871
44021K191,33,176,15.789473684210526
44021K201,105,415,20.192307692307693
44021K21-,40,142,21.978021978021978
44021K220,14,67,17.28395061728395
44021K232,278,729,27.606752730883816
44021K28-,57,158,26.51162790697674
44021K291,119,515,18.769716088328074
44021K392,89,317,21.921182266009854
44021K40-,129,496,20.64
44021K48-,17,54,23.943661971830984
44021K49-,29,97,23.015873015873016
44021K512,241,806,23.018147086914993
44021K523,164,659,19.927095990279465
44021K534,104,428,19.548872180451127
44021K543,71,226,23.905723905723907
44021K613,320,843,27.515047291487534
44021K622,171,349,32.88461538461539
44021K630,79,298,20.954907161803714
44021K632,19,123,13.380281690140844
44021K682,3,NA,NA
44021K691,6,33,15.384615384615385
44021L00-,455,2042,18.221866239487387
44021L011,929,2710,25.52899148117615
44021L02-,382,1241,23.536660505237215
44021L03-,48,329,12.73209549071618
44021L04-,63,251,20.063694267515924
44021L051,532,1494,26.25863770977295
44021L072,4,11,26.666666666666668
44021L09-,261,313,45.47038327526132
44021L112,166,1030,13.879598662207357
44021L121,502,3340,13.066111400312339
44021L30-,276,961,22.31204527081649
44021L391,0,8,0
44021M00-,396,1876,17.429577464788732
44021M01-,485,2520,16.139767054908486
44021M020,1005,2777,26.573241671073504
44021M03-,635,2064,23.52723230826232
44021M040,599,2721,18.042168674698793
44021M052,70,427,14.084507042253522
44021M080,10,82,10.869565217391305
44021M102,685,4755,12.591911764705882
44021M112,133,514,20.556414219474497
44021M173,27,303,8.181818181818182
44021M27-,19,76,20
44021M37-,155,1283,10.778859527121002
44021M472,38,140,21.34831460674157
44021M49-,3,1,75
44021M57-,0,1,0
44021ZZZZ,5,275,1.7857142857142856
44029A00-,643,2240,22.30315643426986
44029A08-,173,636,21.38442521631644
44029A090,196,734,21.0752688172043
44029A190,170,602,22.020725388601036
44029B00-,375,1137,24.801587301587304
44029B082,48,124,27.906976744186046
44029B091,252,881,22.241835834068844
44034A000,757,1852,29.014948256036792
44034A01-,554,2294,19.452247191011235
44034A022,215,430,33.33333333333333
